,player,balloon_color,window_start,window_end,pop_count,score_in_window,bonus_hits
6988,SpongeBob,purple,2025-02-05 11:39:00+00:00,2025-02-05 11:39:10+00:00,1,40,0
6989,Homer_Simpson,blue,2025-02-05 11:36:30+00:00,2025-02-05 11:36:40+00:00,1,75,1
6990,Scooby_Doo,green,2025-02-05 11:34:50+00:00,2025-02-05 11:35:00+00:00,1,60,1
6991,Doraemon,white,2025-02-05 11:32:40+00:00,2025-02-05 11:32:50+00:00,1,70,1
6992,Mickey,blue,2025-02-05 11:30:40+00:00,2025-02-05 11:30:50+00:00,1,75,0
6993,Mickey,red,2025-02-05 11:29:00+00:00,2025-02-05 11:29:10+00:00,1,100,1
6994,SpongeBob,yellow,2025-02-05 11:28:40+00:00,2025-02-05 11:28:50+00:00,1,50,1
6995,Tom,grey,2025-02-05 11:28:10+00:00,2025-02-05 11:28:20+00:00,1,45,1
6996,Doraemon,blue,2025-02-05 11:26:40+00:00,2025-02-05 11:26:50+00:00,1,75,1
6997,SpongeBob,grey,2025-02-05 11:16:10+00:00,2025-02-05 11:16:20+00:00,1,45,0
6998,Homer_Simpson,brown,2025-02-05 11:15:50+00:00,2025-02-05 11:16:00+00:00,1,35,0
6999,Bugs_Bunny,grey,2025-02-05 11:13:30+00:00,2025-02-05 11:13:40+00:00,1,45,1
7000,SpongeBob,yellow,2025-02-05 11:06:40+00:00,2025-02-05 11:06:50+00:00,1,50,1
7001,Homer_Simpson,blue,2025-02-05 11:06:10+00:00,2025-02-05 11:06:20+00:00,1,75,1
7002,Pikachu,yellow,2025-02-05 14:47:30+00:00,2025-02-05 14:47:40+00:00,1,50,1
7003,Pikachu,yellow,2025-02-05 14:45:20+00:00,2025-02-05 14:45:30+00:00,1,50,1
7004,Bugs_Bunny,brown,2025-02-05 14:40:30+00:00,2025-02-05 14:40:40+00:00,1,35,0
7005,Homer_Simpson,brown,2025-02-05 14:40:00+00:00,2025-02-05 14:40:10+00:00,1,35,0
7006,Tom,grey,2025-02-05 14:39:40+00:00,2025-02-05 14:39:50+00:00,2,90,2
7007,Scooby_Doo,brown,2025-02-05 14:35:30+00:00,2025-02-05 14:35:40+00:00,1,35,1
7008,SpongeBob,blue,2025-02-05 14:16:00+00:00,2025-02-05 14:16:10+00:00,1,75,1
7009,Pikachu,red,2025-02-05 14:07:20+00:00,2025-02-05 14:07:30+00:00,1,100,1
7010,Doraemon,blue,2025-02-05 13:58:40+00:00,2025-02-05 13:58:50+00:00,1,75,1
7011,Bugs_Bunny,orange,2025-02-05 13:51:20+00:00,2025-02-05 13:51:30+00:00,1,30,1
7012,Scooby_Doo,brown,2025-02-05 13:43:40+00:00,2025-02-05 13:43:50+00:00,2,70,2
7013,Jerry,yellow,2025-02-05 13:39:30+00:00,2025-02-05 13:39:40+00:00,1,50,1
7014,Doraemon,white,2025-02-05 13:32:40+00:00,2025-02-05 13:32:50+00:00,1,70,1
7015,Tom,black,2025-02-05 13:31:00+00:00,2025-02-05 13:31:10+00:00,1,80,0
7016,Scooby_Doo,brown,2025-02-05 13:30:00+00:00,2025-02-05 13:30:10+00:00,1,35,1
7017,Doraemon,white,2025-02-05 13:25:30+00:00,2025-02-05 13:25:40+00:00,1,70,1
7018,Bugs_Bunny,orange,2025-02-05 13:15:20+00:00,2025-02-05 13:15:30+00:00,1,30,1
7019,Jerry,yellow,2025-02-05 13:13:30+00:00,2025-02-05 13:13:40+00:00,1,50,1
7020,Mickey,black,2025-02-05 13:13:20+00:00,2025-02-05 13:13:30+00:00,1,80,1
7021,Mickey,black,2025-02-05 13:05:20+00:00,2025-02-05 13:05:30+00:00,2,160,2
7022,Jerry,blue,2025-02-05 12:56:10+00:00,2025-02-05 12:56:20+00:00,1,75,0
7023,Mickey,black,2025-02-05 12:55:30+00:00,2025-02-05 12:55:40+00:00,1,80,1
7024,Homer_Simpson,blue,2025-02-05 12:54:20+00:00,2025-02-05 12:54:30+00:00,1,75,1
7025,Bugs_Bunny,black,2025-02-05 12:38:20+00:00,2025-02-05 12:38:30+00:00,1,80,0
7026,Doraemon,blue,2025-02-05 12:37:30+00:00,2025-02-05 12:37:40+00:00,2,150,2
7027,Mickey,white,2025-02-05 12:36:40+00:00,2025-02-05 12:36:50+00:00,1,70,0
7028,Jerry,brown,2025-02-05 12:34:10+00:00,2025-02-05 12:34:20+00:00,1,35,1
7029,Homer_Simpson,blue,2025-02-05 12:30:40+00:00,2025-02-05 12:30:50+00:00,2,150,2
7030,SpongeBob,yellow,2025-02-05 12:27:10+00:00,2025-02-05 12:27:20+00:00,1,50,1
7031,Jerry,brown,2025-02-05 12:07:30+00:00,2025-02-05 12:07:40+00:00,2,70,2
7032,SpongeBob,yellow,2025-02-05 12:07:20+00:00,2025-02-05 12:07:30+00:00,1,50,1
7033,Bugs_Bunny,orange,2025-02-05 12:04:20+00:00,2025-02-05 12:04:30+00:00,1,30,1
7034,Mickey,black,2025-02-05 12:02:50+00:00,2025-02-05 12:03:00+00:00,2,160,2
7035,Mickey,white,2025-02-05 11:53:00+00:00,2025-02-05 11:53:10+00:00,1,70,0
7036,Pikachu,yellow,2025-02-05 11:29:30+00:00,2025-02-05 11:29:40+00:00,1,50,1
7037,Doraemon,blue,2025-02-05 11:27:00+00:00,2025-02-05 11:27:10+00:00,1,75,1
7038,SpongeBob,red,2025-02-05 11:24:40+00:00,2025-02-05 11:24:50+00:00,1,100,0
7039,SpongeBob,blue,2025-02-05 11:21:40+00:00,2025-02-05 11:21:50+00:00,1,75,1
7040,Tom,red,2025-02-05 11:19:50+00:00,2025-02-05 11:20:00+00:00,1,100,0
7041,Pikachu,red,2025-02-05 11:11:00+00:00,2025-02-05 11:11:10+00:00,1,100,1
7042,Homer_Simpson,grey,2025-02-05 11:07:20+00:00,2025-02-05 11:07:30+00:00,1,45,0
7043,Homer_Simpson,blue,2025-02-05 14:42:50+00:00,2025-02-05 14:43:00+00:00,2,150,2
7044,Scooby_Doo,yellow,2025-02-05 14:40:20+00:00,2025-02-05 14:40:30+00:00,1,50,0
7045,Doraemon,blue,2025-02-05 14:39:10+00:00,2025-02-05 14:39:20+00:00,1,75,1
7046,Doraemon,blue,2025-02-05 14:33:00+00:00,2025-02-05 14:33:10+00:00,2,150,2
7047,Bugs_Bunny,orange,2025-02-05 14:27:40+00:00,2025-02-05 14:27:50+00:00,1,30,1
7048,Tom,grey,2025-02-05 14:24:20+00:00,2025-02-05 14:24:30+00:00,1,45,1
7049,Scooby_Doo,brown,2025-02-05 14:23:00+00:00,2025-02-05 14:23:10+00:00,1,35,1
7050,Doraemon,white,2025-02-05 14:19:40+00:00,2025-02-05 14:19:50+00:00,2,140,2
7051,SpongeBob,yellow,2025-02-05 14:01:10+00:00,2025-02-05 14:01:20+00:00,1,50,1
7052,Homer_Simpson,orange,2025-02-05 13:57:20+00:00,2025-02-05 13:57:30+00:00,1,30,0
7053,Mickey,orange,2025-02-05 13:51:30+00:00,2025-02-05 13:51:40+00:00,1,30,0
7054,Homer_Simpson,brown,2025-02-05 13:48:20+00:00,2025-02-05 13:48:30+00:00,1,35,0
7055,Pikachu,red,2025-02-05 13:46:00+00:00,2025-02-05 13:46:10+00:00,1,100,1
7056,Pikachu,red,2025-02-05 13:39:40+00:00,2025-02-05 13:39:50+00:00,1,100,1
7057,Jerry,brown,2025-02-05 13:36:40+00:00,2025-02-05 13:36:50+00:00,1,35,1
7058,Doraemon,blue,2025-02-05 13:35:10+00:00,2025-02-05 13:35:20+00:00,1,75,1
7059,Homer_Simpson,blue,2025-02-05 13:34:50+00:00,2025-02-05 13:35:00+00:00,1,75,1
7060,Jerry,yellow,2025-02-05 13:33:40+00:00,2025-02-05 13:33:50+00:00,1,50,1
7061,Bugs_Bunny,brown,2025-02-05 13:28:10+00:00,2025-02-05 13:28:20+00:00,1,35,0
7062,Doraemon,purple,2025-02-05 13:27:20+00:00,2025-02-05 13:27:30+00:00,1,40,0
7063,Doraemon,white,2025-02-05 13:26:10+00:00,2025-02-05 13:26:20+00:00,1,70,1
7064,Bugs_Bunny,grey,2025-02-05 13:25:00+00:00,2025-02-05 13:25:10+00:00,1,45,1
7065,Doraemon,white,2025-02-05 13:21:00+00:00,2025-02-05 13:21:10+00:00,1,70,1
7066,Homer_Simpson,red,2025-02-05 13:06:40+00:00,2025-02-05 13:06:50+00:00,1,100,0
7067,Doraemon,white,2025-02-05 13:04:10+00:00,2025-02-05 13:04:20+00:00,1,70,1
7068,Scooby_Doo,brown,2025-02-05 12:56:10+00:00,2025-02-05 12:56:20+00:00,1,35,1
7069,Mickey,orange,2025-02-05 12:55:00+00:00,2025-02-05 12:55:10+00:00,1,30,0
7070,Bugs_Bunny,grey,2025-02-05 12:53:40+00:00,2025-02-05 12:53:50+00:00,1,45,1
7071,Tom,red,2025-02-05 12:47:00+00:00,2025-02-05 12:47:10+00:00,1,100,0
7072,Pikachu,red,2025-02-05 12:39:20+00:00,2025-02-05 12:39:30+00:00,2,200,2
7073,Jerry,yellow,2025-02-05 12:37:40+00:00,2025-02-05 12:37:50+00:00,1,50,1
7074,Jerry,brown,2025-02-05 12:37:10+00:00,2025-02-05 12:37:20+00:00,1,35,1
7075,Pikachu,black,2025-02-05 12:14:30+00:00,2025-02-05 12:14:40+00:00,1,80,0
7076,Mickey,red,2025-02-05 12:13:50+00:00,2025-02-05 12:14:00+00:00,1,100,1
7077,SpongeBob,blue,2025-02-05 12:09:50+00:00,2025-02-05 12:10:00+00:00,2,150,2
7078,Homer_Simpson,yellow,2025-02-05 12:08:40+00:00,2025-02-05 12:08:50+00:00,1,50,1
7079,Bugs_Bunny,red,2025-02-05 11:57:40+00:00,2025-02-05 11:57:50+00:00,1,100,0
7080,Bugs_Bunny,orange,2025-02-05 11:52:50+00:00,2025-02-05 11:53:00+00:00,1,30,1
7081,Homer_Simpson,blue,2025-02-05 11:43:20+00:00,2025-02-05 11:43:30+00:00,1,75,1
7082,Jerry,brown,2025-02-05 11:29:20+00:00,2025-02-05 11:29:30+00:00,2,70,2
7083,Jerry,yellow,2025-02-05 11:25:30+00:00,2025-02-05 11:25:40+00:00,1,50,1
7084,Mickey,black,2025-02-05 11:25:00+00:00,2025-02-05 11:25:10+00:00,1,80,1
7085,Homer_Simpson,blue,2025-02-05 11:17:40+00:00,2025-02-05 11:17:50+00:00,1,75,1
7086,Scooby_Doo,green,2025-02-05 11:06:40+00:00,2025-02-05 11:06:50+00:00,2,120,2
7087,Doraemon,orange,2025-02-05 11:05:00+00:00,2025-02-05 11:05:10+00:00,1,30,0
7088,Jerry,brown,2025-02-05 14:47:50+00:00,2025-02-05 14:48:00+00:00,1,35,1
7089,SpongeBob,yellow,2025-02-05 14:47:10+00:00,2025-02-05 14:47:20+00:00,2,100,2
7090,Scooby_Doo,green,2025-02-05 14:44:20+00:00,2025-02-05 14:44:30+00:00,1,60,1
7091,Mickey,red,2025-02-05 14:43:20+00:00,2025-02-05 14:43:30+00:00,1,100,1
7092,Doraemon,white,2025-02-05 14:40:00+00:00,2025-02-05 14:40:10+00:00,1,70,1
7093,Homer_Simpson,yellow,2025-02-05 14:33:00+00:00,2025-02-05 14:33:10+00:00,1,50,1
7094,Pikachu,white,2025-02-05 14:31:40+00:00,2025-02-05 14:31:50+00:00,1,70,0
7095,Pikachu,red,2025-02-05 14:27:50+00:00,2025-02-05 14:28:00+00:00,1,100,1
7096,Tom,blue,2025-02-05 14:26:10+00:00,2025-02-05 14:26:20+00:00,2,150,2
7097,SpongeBob,blue,2025-02-05 14:23:20+00:00,2025-02-05 14:23:30+00:00,1,75,1
7098,Tom,grey,2025-02-05 14:20:30+00:00,2025-02-05 14:20:40+00:00,1,45,1
7099,Tom,black,2025-02-05 14:14:00+00:00,2025-02-05 14:14:10+00:00,1,80,0
7100,Pikachu,red,2025-02-05 14:06:20+00:00,2025-02-05 14:06:30+00:00,2,200,2
7101,Scooby_Doo,brown,2025-02-05 14:03:30+00:00,2025-02-05 14:03:40+00:00,2,70,2
7102,Mickey,grey,2025-02-05 14:01:50+00:00,2025-02-05 14:02:00+00:00,1,45,0
7103,Pikachu,red,2025-02-05 13:39:50+00:00,2025-02-05 13:40:00+00:00,1,100,1
7104,Homer_Simpson,blue,2025-02-05 13:31:30+00:00,2025-02-05 13:31:40+00:00,1,75,1
7105,Jerry,yellow,2025-02-05 13:24:50+00:00,2025-02-05 13:25:00+00:00,1,50,1
7106,Homer_Simpson,blue,2025-02-05 13:19:00+00:00,2025-02-05 13:19:10+00:00,2,150,2
7107,Jerry,yellow,2025-02-05 13:18:30+00:00,2025-02-05 13:18:40+00:00,1,50,1
7108,Homer_Simpson,white,2025-02-05 13:12:50+00:00,2025-02-05 13:13:00+00:00,1,70,0
7109,Jerry,purple,2025-02-05 12:53:50+00:00,2025-02-05 12:54:00+00:00,1,40,0
7110,Pikachu,red,2025-02-05 12:52:30+00:00,2025-02-05 12:52:40+00:00,1,100,1
7111,Tom,grey,2025-02-05 12:49:50+00:00,2025-02-05 12:50:00+00:00,1,45,1
7112,Jerry,brown,2025-02-05 12:41:40+00:00,2025-02-05 12:41:50+00:00,1,35,1
7113,Pikachu,yellow,2025-02-05 12:38:30+00:00,2025-02-05 12:38:40+00:00,1,50,1
7114,SpongeBob,blue,2025-02-05 12:35:30+00:00,2025-02-05 12:35:40+00:00,2,150,2
7115,Pikachu,red,2025-02-05 12:21:20+00:00,2025-02-05 12:21:30+00:00,2,200,2
7116,Pikachu,grey,2025-02-05 12:17:30+00:00,2025-02-05 12:17:40+00:00,1,45,0
7117,Bugs_Bunny,red,2025-02-05 12:16:40+00:00,2025-02-05 12:16:50+00:00,1,100,0
7118,Pikachu,grey,2025-02-05 12:13:00+00:00,2025-02-05 12:13:10+00:00,1,45,0
7119,Mickey,black,2025-02-05 11:57:50+00:00,2025-02-05 11:58:00+00:00,2,160,2
7120,Homer_Simpson,red,2025-02-05 11:55:50+00:00,2025-02-05 11:56:00+00:00,1,100,0
7121,Mickey,red,2025-02-05 11:55:40+00:00,2025-02-05 11:55:50+00:00,1,100,1
7122,Scooby_Doo,green,2025-02-05 11:41:10+00:00,2025-02-05 11:41:20+00:00,1,60,1
7123,Bugs_Bunny,yellow,2025-02-05 11:31:00+00:00,2025-02-05 11:31:10+00:00,1,50,0
7124,Doraemon,green,2025-02-05 11:22:50+00:00,2025-02-05 11:23:00+00:00,1,60,0
7125,Mickey,red,2025-02-05 11:21:20+00:00,2025-02-05 11:21:30+00:00,1,100,1
7126,Tom,blue,2025-02-05 11:09:20+00:00,2025-02-05 11:09:30+00:00,1,75,1
7127,SpongeBob,yellow,2025-02-05 14:16:50+00:00,2025-02-05 14:17:00+00:00,1,50,1
7128,Bugs_Bunny,yellow,2025-02-05 14:08:20+00:00,2025-02-05 14:08:30+00:00,1,50,0
7129,Doraemon,white,2025-02-05 14:05:50+00:00,2025-02-05 14:06:00+00:00,1,70,1
7130,Bugs_Bunny,orange,2025-02-05 14:04:00+00:00,2025-02-05 14:04:10+00:00,1,30,1
7131,Pikachu,grey,2025-02-05 13:58:30+00:00,2025-02-05 13:58:40+00:00,1,45,0
7132,Mickey,black,2025-02-05 13:54:00+00:00,2025-02-05 13:54:10+00:00,1,80,1
7133,Jerry,brown,2025-02-05 13:50:40+00:00,2025-02-05 13:50:50+00:00,1,35,1
7134,SpongeBob,blue,2025-02-05 13:50:20+00:00,2025-02-05 13:50:30+00:00,1,75,1
7135,Pikachu,red,2025-02-05 13:44:00+00:00,2025-02-05 13:44:10+00:00,1,100,1
7136,Jerry,grey,2025-02-05 13:42:20+00:00,2025-02-05 13:42:30+00:00,1,45,0
7137,SpongeBob,blue,2025-02-05 13:24:50+00:00,2025-02-05 13:25:00+00:00,1,75,1
7138,SpongeBob,yellow,2025-02-05 13:24:30+00:00,2025-02-05 13:24:40+00:00,1,50,1
7139,Bugs_Bunny,white,2025-02-05 13:16:00+00:00,2025-02-05 13:16:10+00:00,1,70,0
7140,Doraemon,green,2025-02-05 13:04:40+00:00,2025-02-05 13:04:50+00:00,1,60,0
7141,Bugs_Bunny,orange,2025-02-05 12:49:00+00:00,2025-02-05 12:49:10+00:00,1,30,1
7142,Bugs_Bunny,green,2025-02-05 12:44:20+00:00,2025-02-05 12:44:30+00:00,1,60,0
7143,Doraemon,white,2025-02-05 12:31:40+00:00,2025-02-05 12:31:50+00:00,2,140,2
7144,Jerry,green,2025-02-05 12:30:50+00:00,2025-02-05 12:31:00+00:00,1,60,0
7145,Mickey,black,2025-02-05 12:25:20+00:00,2025-02-05 12:25:30+00:00,2,160,2
7146,Bugs_Bunny,grey,2025-02-05 12:21:30+00:00,2025-02-05 12:21:40+00:00,1,45,1
7147,Mickey,black,2025-02-05 12:21:10+00:00,2025-02-05 12:21:20+00:00,1,80,1
7148,Doraemon,blue,2025-02-05 12:19:30+00:00,2025-02-05 12:19:40+00:00,1,75,1
7149,Bugs_Bunny,grey,2025-02-05 12:15:40+00:00,2025-02-05 12:15:50+00:00,1,45,1
7150,Scooby_Doo,white,2025-02-05 12:13:20+00:00,2025-02-05 12:13:30+00:00,1,70,0
7151,Doraemon,blue,2025-02-05 12:12:10+00:00,2025-02-05 12:12:20+00:00,1,75,1
7152,Pikachu,brown,2025-02-05 12:11:10+00:00,2025-02-05 12:11:20+00:00,1,35,0
7153,SpongeBob,yellow,2025-02-05 12:06:10+00:00,2025-02-05 12:06:20+00:00,1,50,1
7154,Tom,grey,2025-02-05 12:04:00+00:00,2025-02-05 12:04:10+00:00,1,45,1
7155,Scooby_Doo,brown,2025-02-05 12:01:50+00:00,2025-02-05 12:02:00+00:00,1,35,1
7156,Pikachu,red,2025-02-05 11:47:40+00:00,2025-02-05 11:47:50+00:00,1,100,1
7157,Mickey,purple,2025-02-05 11:38:10+00:00,2025-02-05 11:38:20+00:00,1,40,0
7158,Doraemon,white,2025-02-05 11:33:50+00:00,2025-02-05 11:34:00+00:00,1,70,1
7159,Homer_Simpson,purple,2025-02-05 11:24:40+00:00,2025-02-05 11:24:50+00:00,1,40,0
7160,Doraemon,white,2025-02-05 11:22:20+00:00,2025-02-05 11:22:30+00:00,1,70,1
7161,Mickey,red,2025-02-05 11:13:30+00:00,2025-02-05 11:13:40+00:00,2,200,2
7162,Jerry,brown,2025-02-05 11:11:30+00:00,2025-02-05 11:11:40+00:00,1,35,1
7163,Tom,grey,2025-02-05 11:09:40+00:00,2025-02-05 11:09:50+00:00,1,45,1
7164,Tom,blue,2025-02-05 11:07:20+00:00,2025-02-05 11:07:30+00:00,1,75,1
7165,Pikachu,yellow,2025-02-05 11:03:10+00:00,2025-02-05 11:03:20+00:00,2,100,2
7166,Pikachu,red,2025-02-05 11:02:50+00:00,2025-02-05 11:03:00+00:00,1,100,1
7167,Mickey,yellow,2025-02-05 11:02:30+00:00,2025-02-05 11:02:40+00:00,1,50,0
7168,Jerry,yellow,2025-02-05 14:44:20+00:00,2025-02-05 14:44:30+00:00,1,50,1
7169,Mickey,black,2025-02-05 14:37:40+00:00,2025-02-05 14:37:50+00:00,1,80,1
7170,SpongeBob,grey,2025-02-05 14:34:40+00:00,2025-02-05 14:34:50+00:00,1,45,0
7171,Pikachu,red,2025-02-05 14:33:30+00:00,2025-02-05 14:33:40+00:00,1,100,1
7172,Scooby_Doo,brown,2025-02-05 14:28:40+00:00,2025-02-05 14:28:50+00:00,3,105,3
7173,Jerry,white,2025-02-05 14:23:50+00:00,2025-02-05 14:24:00+00:00,1,70,0
7174,Bugs_Bunny,grey,2025-02-05 14:20:20+00:00,2025-02-05 14:20:30+00:00,1,45,1
7175,Tom,purple,2025-02-05 14:18:00+00:00,2025-02-05 14:18:10+00:00,1,40,0
7176,Pikachu,green,2025-02-05 14:08:10+00:00,2025-02-05 14:08:20+00:00,1,60,0
7177,Mickey,red,2025-02-05 14:02:00+00:00,2025-02-05 14:02:10+00:00,2,200,2
7178,Mickey,yellow,2025-02-05 13:54:40+00:00,2025-02-05 13:54:50+00:00,1,50,0
7179,Jerry,yellow,2025-02-05 13:54:10+00:00,2025-02-05 13:54:20+00:00,1,50,1
7180,Scooby_Doo,grey,2025-02-05 13:51:30+00:00,2025-02-05 13:51:40+00:00,1,45,0
7181,Bugs_Bunny,orange,2025-02-05 13:48:00+00:00,2025-02-05 13:48:10+00:00,1,30,1
7182,Pikachu,yellow,2025-02-05 13:43:50+00:00,2025-02-05 13:44:00+00:00,1,50,1
7183,Pikachu,red,2025-02-05 13:40:30+00:00,2025-02-05 13:40:40+00:00,2,200,2
7184,Jerry,brown,2025-02-05 13:38:50+00:00,2025-02-05 13:39:00+00:00,1,35,1
7185,Tom,blue,2025-02-05 13:32:40+00:00,2025-02-05 13:32:50+00:00,1,75,1
7186,Scooby_Doo,green,2025-02-05 13:24:50+00:00,2025-02-05 13:25:00+00:00,2,120,2
7187,Pikachu,yellow,2025-02-05 13:22:10+00:00,2025-02-05 13:22:20+00:00,1,50,1
7188,Jerry,yellow,2025-02-05 13:18:20+00:00,2025-02-05 13:18:30+00:00,1,50,1
7189,Jerry,brown,2025-02-05 13:17:10+00:00,2025-02-05 13:17:20+00:00,2,70,2
7190,Homer_Simpson,brown,2025-02-05 13:11:00+00:00,2025-02-05 13:11:10+00:00,1,35,0
7191,Homer_Simpson,yellow,2025-02-05 13:09:20+00:00,2025-02-05 13:09:30+00:00,1,50,1
7192,Doraemon,white,2025-02-05 13:00:10+00:00,2025-02-05 13:00:20+00:00,1,70,1
7193,Homer_Simpson,yellow,2025-02-05 12:49:00+00:00,2025-02-05 12:49:10+00:00,1,50,1
7194,Bugs_Bunny,yellow,2025-02-05 12:42:50+00:00,2025-02-05 12:43:00+00:00,1,50,0
7195,SpongeBob,yellow,2025-02-05 12:42:40+00:00,2025-02-05 12:42:50+00:00,1,50,1
7196,Mickey,purple,2025-02-05 12:38:00+00:00,2025-02-05 12:38:10+00:00,1,40,0
7197,SpongeBob,yellow,2025-02-05 12:37:20+00:00,2025-02-05 12:37:30+00:00,1,50,1
7198,SpongeBob,yellow,2025-02-05 12:35:10+00:00,2025-02-05 12:35:20+00:00,2,100,2
7199,Mickey,black,2025-02-05 12:10:00+00:00,2025-02-05 12:10:10+00:00,1,80,1
7200,Mickey,red,2025-02-05 12:09:30+00:00,2025-02-05 12:09:40+00:00,1,100,1
7201,Scooby_Doo,brown,2025-02-05 12:08:30+00:00,2025-02-05 12:08:40+00:00,1,35,1
7202,Tom,grey,2025-02-05 12:07:00+00:00,2025-02-05 12:07:10+00:00,1,45,1
7203,Doraemon,brown,2025-02-05 12:05:00+00:00,2025-02-05 12:05:10+00:00,1,35,0
7204,Bugs_Bunny,grey,2025-02-05 12:01:20+00:00,2025-02-05 12:01:30+00:00,1,45,1
7205,Doraemon,blue,2025-02-05 12:00:50+00:00,2025-02-05 12:01:00+00:00,1,75,1
7206,Doraemon,black,2025-02-05 11:56:50+00:00,2025-02-05 11:57:00+00:00,1,80,0
7207,Homer_Simpson,yellow,2025-02-05 11:56:30+00:00,2025-02-05 11:56:40+00:00,2,100,2
7208,Jerry,yellow,2025-02-05 11:56:10+00:00,2025-02-05 11:56:20+00:00,1,50,1
7209,Homer_Simpson,yellow,2025-02-05 11:48:00+00:00,2025-02-05 11:48:10+00:00,1,50,1
7210,Pikachu,red,2025-02-05 11:27:30+00:00,2025-02-05 11:27:40+00:00,1,100,1
7211,Mickey,red,2025-02-05 11:26:10+00:00,2025-02-05 11:26:20+00:00,2,200,2
7212,Bugs_Bunny,grey,2025-02-05 11:24:40+00:00,2025-02-05 11:24:50+00:00,2,90,2
7213,Bugs_Bunny,orange,2025-02-05 11:16:50+00:00,2025-02-05 11:17:00+00:00,2,60,2
7214,Doraemon,blue,2025-02-05 11:08:30+00:00,2025-02-05 11:08:40+00:00,1,75,1
7215,Doraemon,yellow,2025-02-05 11:03:10+00:00,2025-02-05 11:03:20+00:00,1,50,0
7216,Pikachu,red,2025-02-05 15:01:00+00:00,2025-02-05 15:01:10+00:00,1,100,1
7217,SpongeBob,blue,2025-02-05 14:45:10+00:00,2025-02-05 14:45:20+00:00,1,75,1
7218,Jerry,yellow,2025-02-05 14:40:10+00:00,2025-02-05 14:40:20+00:00,1,50,1
7219,Tom,blue,2025-02-05 14:39:30+00:00,2025-02-05 14:39:40+00:00,1,75,1
7220,Tom,grey,2025-02-05 14:22:40+00:00,2025-02-05 14:22:50+00:00,1,45,1
7221,Tom,grey,2025-02-05 14:17:00+00:00,2025-02-05 14:17:10+00:00,2,90,2
7222,SpongeBob,blue,2025-02-05 14:15:00+00:00,2025-02-05 14:15:10+00:00,1,75,1
7223,Jerry,brown,2025-02-05 13:57:10+00:00,2025-02-05 13:57:20+00:00,1,35,1
7224,Scooby_Doo,brown,2025-02-05 13:55:30+00:00,2025-02-05 13:55:40+00:00,2,70,2
7225,Mickey,red,2025-02-05 13:34:00+00:00,2025-02-05 13:34:10+00:00,1,100,1
7226,Bugs_Bunny,grey,2025-02-05 13:27:50+00:00,2025-02-05 13:28:00+00:00,1,45,1
7227,Homer_Simpson,brown,2025-02-05 13:20:40+00:00,2025-02-05 13:20:50+00:00,1,35,0
7228,Jerry,purple,2025-02-05 13:10:10+00:00,2025-02-05 13:10:20+00:00,1,40,0
7229,Pikachu,yellow,2025-02-05 12:59:50+00:00,2025-02-05 13:00:00+00:00,1,50,1
7230,Doraemon,brown,2025-02-05 12:55:30+00:00,2025-02-05 12:55:40+00:00,1,35,0
7231,Bugs_Bunny,yellow,2025-02-05 12:51:50+00:00,2025-02-05 12:52:00+00:00,1,50,0
7232,Tom,yellow,2025-02-05 12:46:10+00:00,2025-02-05 12:46:20+00:00,1,50,0
7233,Pikachu,yellow,2025-02-05 12:40:20+00:00,2025-02-05 12:40:30+00:00,3,150,3
7234,Mickey,red,2025-02-05 12:34:30+00:00,2025-02-05 12:34:40+00:00,1,100,1
7235,Bugs_Bunny,orange,2025-02-05 12:30:50+00:00,2025-02-05 12:31:00+00:00,1,30,1
7236,Homer_Simpson,yellow,2025-02-05 12:27:10+00:00,2025-02-05 12:27:20+00:00,2,100,2
7237,Mickey,red,2025-02-05 12:24:10+00:00,2025-02-05 12:24:20+00:00,1,100,1
7238,Jerry,yellow,2025-02-05 12:14:50+00:00,2025-02-05 12:15:00+00:00,3,150,3
7239,Tom,blue,2025-02-05 12:12:50+00:00,2025-02-05 12:13:00+00:00,1,75,1
7240,Homer_Simpson,yellow,2025-02-05 12:07:20+00:00,2025-02-05 12:07:30+00:00,1,50,1
7241,Doraemon,white,2025-02-05 12:06:20+00:00,2025-02-05 12:06:30+00:00,1,70,1
7242,SpongeBob,blue,2025-02-05 12:03:30+00:00,2025-02-05 12:03:40+00:00,1,75,1
7243,Doraemon,brown,2025-02-05 12:02:10+00:00,2025-02-05 12:02:20+00:00,1,35,0
7244,SpongeBob,blue,2025-02-05 11:59:00+00:00,2025-02-05 11:59:10+00:00,1,75,1
7245,Tom,grey,2025-02-05 11:56:50+00:00,2025-02-05 11:57:00+00:00,1,45,1
7246,SpongeBob,blue,2025-02-05 11:49:30+00:00,2025-02-05 11:49:40+00:00,1,75,1
7247,Doraemon,white,2025-02-05 11:44:50+00:00,2025-02-05 11:45:00+00:00,1,70,1
7248,Jerry,brown,2025-02-05 11:44:40+00:00,2025-02-05 11:44:50+00:00,2,70,2
7249,Tom,green,2025-02-05 11:42:30+00:00,2025-02-05 11:42:40+00:00,1,60,0
7250,Tom,red,2025-02-05 11:30:20+00:00,2025-02-05 11:30:30+00:00,1,100,0
7251,Bugs_Bunny,orange,2025-02-05 11:27:10+00:00,2025-02-05 11:27:20+00:00,1,30,1
7252,Pikachu,blue,2025-02-05 11:25:20+00:00,2025-02-05 11:25:30+00:00,1,75,0
